ADI,Data de julgamento,Unanimidade,Informacoes,Vencedores,Vencidos,Tipo,Pleito Analisado,NUNES MARQUES,ANDRÉ MENDONÇA,ALEXANDRE DE MORAES,DIAS TOFFOLI,ROBERTO BARROSO,EDSON FACHIN,GILMAR MENDES,CÁRMEN LÚCIA,LUIZ FUX,RICARDO LEWANDOWSKI,ROSA WEBER,MARCO AURÉLIO,CELSO DE MELLO,TEORI ZAVASCKI,JOAQUIM BARBOSA,AYRES BRITTO,CEZAR PELUSO,ELLEN GRACIE,EROS GRAU,MENEZES DIREITO,SEPÚLVEDA PERTENCE,NELSON JOBIM,CARLOS VELLOSO,MAURÍCIO CORRÊA,NÉRI DA SILVEIRA
ADI 2914,2020-04-03,Sim,0,10,0,Principal," O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 2º DA LEI N. 4.997/1994, DO ART. 2º DA LEI COMPLEMENTAR N. 56/1994 E DO ART. 2º DA LEI N. 4.888/1994, ALTERADO PELA LEI N. 7.419/2002, DO ESPÍRITO SANTO, NOS TERMOS DO VOTO DA RELATORA. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 27.3.2020 A 2.4.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5547,2020-09-22,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA, NOS TERMOS DO VOTO DO RELATOR. FALOU, PELO AMICUS CURIAE, A DRA. MARIA ROSA LOULA, PROCURADORA FEDERAL. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 11.9.2020 A 21.9.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5306,2021-03-15,Não,Conferir voto do Relator: MARCO AURÉLIOConferir voto do Relator: MARCO AURÉLIOConferir voto do Relator: MARCO AURÉLIO,7,4,Principal,"O TRIBUNAL, POR MAIORIA, NÃO CONHECEU DA AÇÃO DIRETA, DIANTE DA ILEGITIMIDADE ATIVA DA REQUERENTE, NOS TERMOS DO VOTO DO MINISTRO ALEXANDRE DE MORAES, REDATOR PARA O ACÓRDÃO, VENCIDOS OS MINISTROS MARCO AURÉLIO (RELATOR), EDSON FACHIN, RICARDO LEWANDOWSKI E ROBERTO BARROSO, QUE JULGAVAM IMPROCEDENTE O PEDIDO. PLENÁRIO, SESSÃO VIRTUAL DE 5.3.2021 A 12.3.2021.",1,0,1,1,-1,-1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2916,2020-04-03,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA, COM EFEITOS ""EX TUNC"", I) CONFERIR INTERPRETAÇÃO CONFORME À EXPRESSÃO ""ATUAIS TITULARES"", DE FORMA A RESTRINGIR A SUA APLICAÇÃO AOS TITULARES DAS SERVENTIAS JUDICIAIS INVESTIDOS NA FUNÇÃO ATÉ 5 DE OUTUBRO DE 1988, BEM COMO II) DECLARAR A INCONSTITUCIONALIDADE DA EXPRESSÃO ""E DOS ESCREVENTES JURAMENTADOS"", AMBAS CONTIDAS NO ART. 2º DA LEI COMPLEMENTAR Nº 51/94 DO ESTADO DO ESPÍRITO SANTO, NOS TERMOS DO VOTO DO RELATOR, MINISTRO DIAS TOFFOLI (PRESIDENTE), VENCIDO O MINISTRO EDSON FACHIN, QUE JULGAVA TOTALMENTE PROCEDENTE O PEDIDO. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 27.3.2020 A 2.4.2020.",0,0,1,1,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3904,2021-11-11,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, NÃO CONHECEU DA AÇÃO DIRETA DE INCONSTITUCIONALIDADE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 29.10.2021 A 10.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4844,2021-03-15,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO INC. X DO ART. 61 E DA AL. D DO INC. III DO ART. 66 DA CONSTITUIÇÃO DE MINAS GERAIS, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 5.3.2021 A 12.3.2021.",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5355,2021-11-11,Sim,0,10,0,Principal," O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU PROCEDENTE O PEDIDO FORMULADO, PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 69 DA LEI N. 11.440/2006, NOS TERMOS DO VOTO DO RELATOR, MINISTRO LUIZ FUX (PRESIDENTE). PLENÁRIO, 11.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6113,2020-03-27,Sim,0,10,0,Principal," O TRIBUNAL, POR UNANIMIDADE, CONVERTEU O JULGAMENTO DA MEDIDA CAUTELAR EM JULGAMENTO DEFINITIVO DE MÉRITO E CONHECEU PARCIALMENTE DA AÇÃO DIRETA QUANTO ÀS NORMAS CONSTANTES DO INC. I DO ART. 1º, DO ART. 2º, CAPUT E §§ 1º AO 3º DO ART. 3º, E DOS ARTS. 4º E 13 DA LEI DISTRITAL Nº 6.159/2018 E, NESTA PARTE, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO PARA DECLARAR INCONSTITUCIONAL A EXPRESSÃO ""OU NO DA SOCIEDADE BRASILEIRA DE IMUNIZAÇÃO - SBIM"", PREVISTA NO CAPUT DO ART. 3º DA LEI Nº 6.159/2018 DO DISTRITO FEDERAL, NOS TERMOS DO VOTO DA RELATORA. IMPEDIDO O MINISTRO MARCO AURÉLIO. PLENÁRIO, SESSÃO VIRTUAL DE 12.6.2020 A 19.6.2020.",0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5418,2021-03-11,Não,| Dissidência por Extensão:  |  EXTENSÃO |,9,2,Principal," O TRIBUNAL, POR MAIORIA, CONHECEU EM PARTE DO PEDIDO FORMULADO NA AÇÃO DIRETA, SOMENTE QUANTO AOS ARTS. 2º, § 3º; 4º; 5º, § 1º; 6º, INCISOS I E II; E ART. 10 DA LEI 13.188/2015, E, RELATIVAMENTE À PARTE DE QUE CONHECEU, JULGOU PARCIALMENTE PROCEDENTE A AÇÃO PARA: (A) DECLARAR A CONSTITUCIONALIDADE DOS ARTS. 2º, § 3º; 4º; 5º, § 1º; E 6º, INCISOS I E II, DA LEI Nº 13.188/2015; E (B) DECLARAR A INCONSTITUCIONALIDADE DA EXPRESSÃO “EM JUÍZO COLEGIADO PRÉVIO”, DO ART. 10 DA LEI Nº 13.188/2015, E CONFERIR INTERPRETAÇÃO CONFORME AO DISPOSITIVO, NO SENTIDO DE PERMITIR AO MAGISTRADO INTEGRANTE DO TRIBUNAL RESPECTIVO DECIDIR MONOCRATICAMENTE SOBRE A CONCESSÃO DE EFEITO SUSPENSIVO A RECURSO INTERPOSTO EM FACE DE DECISÃO PROFERIDA SEGUNDO O RITO ESPECIAL DO DIREITO DE RESPOSTA, EM CONFORMIDADE COM A LIMINAR ANTERIORMENTE CONCEDIDA, NOS TERMOS DO VOTO REAJUSTADO DO RELATOR, VENCIDOS O MINISTRO EDSON FACHIN, QUE JULGAVA PROCEDENTE A AÇÃO EM MAIOR EXTENSÃO, E O MINISTRO MARCO AURÉLIO, QUE JULGAVA IMPROCEDENTE O PEDIDO. PRESIDÊNCIA DO MINISTRO LUIZ FUX. PLENÁRIO, 11.03.2021 (SESSÃO REALIZADA POR VIDEOCONFERÊNCIA - RESOLUÇÃO 672/2020/STF).",1,0,1,1,1,-1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6051,2020-03-27,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU IMPROCEDENTE O PEDIDO FORMULADO PARA RECONHECER CONSTITUCIONAL O § 11 DO ART. 81 DA LEI COMPLEMENTAR Nº 14/1991, ALTERADA PELO ART. 1º DA LEI COMPLEMENTAR Nº 200/2017 DO MARANHÃO, NOS TERMOS DO VOTO DA RELATORA. O MINISTRO LUIZ FUX ACOMPANHOU A RELATORA COM RESSALVAS. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5239,2021-11-11,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU EXTINTO O FEITO SEM RESOLUÇÃO DO MÉRITO (ART. 485, VI, DO CPC), NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 29.10.2021 A 10.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5960,2020-09-22,Não,0,8,2,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DOS ARTS. 1° E 2° DA LEI 15.008/2006 DO ESTADO DO PARANÁ, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS EDSON FACHIN E MARCO AURÉLIO. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 11.9.2020 A 21.9.2020.",0,0,1,1,1,-1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5690,2021-11-11,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, INDEFERIU A LIMINAR PLEITEADA, CONVERTEU O JULGAMENTO DA MEDIDA CAUTELAR EM JULGAMENTO DE MÉRITO PARA JULGAR IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA E DECLARAR A CONSTITUCIONALIDADE DO § 1º DO ART. 4º DA LEI Nº 14.983, DE 17 DE JANEIRO DE 2017, DO ESTADO DO RIO GRANDE DO SUL, NOS TERMOS DO VOTO DO RELATOR. FALOU, PELO INTERESSADO GOVERNADOR DO ESTADO DO RIO GRANDE DO SUL, A DRA. MÁRCIA DOS ANJOS MANOEL, PROCURADORA DO ESTADO. PLENÁRIO, SESSÃO VIRTUAL DE 29.10.2021 A 10.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6044,2021-03-08,Sim,0,11,0,Principal," O TRIBUNAL, POR UNANIMIDADE, CONVERTEU O JULGAMENTO DA MEDIDA CAUTELAR EM DEFINITIVO DE MÉRITO PARA JULGAR IMPROCEDENTE A AÇÃO DIRETA E DECLARAR CONSTITUCIONAL O § 9º DO ARTIGO 29 DA LEI DOS PARTIDOS POLÍTICOS (LEI Nº 9.096/95), INTRODUZIDO PELO ARTIGO 2º DA LEI NACIONAL Nº 13.107/15, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 26.2.2021 A 5.3.2021.",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6073,2020-03-27,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA, CONFIRMANDO A DECISÃO LIMINAR, DECLARAR A INCONSTITUCIONALIDADE DA TOTALIDADE DA LEI 895/2013 DO ESTADO DE RORAIMA, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5221,2020-09-22,Não,0,8,2,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA E DECLAROU A CONSTITUCIONALIDADE RESOLUÇÃO Nº 184 DO CONSELHO NACIONAL DE JUSTIÇA, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS MARCO AURÉLIO E RICARDO LEWANDOWSKI. FALOU, PELA REQUERENTE, O DR. ALBERTO PAVIE RIBEIRO. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 11.9.2020 A 21.9.2020.",0,0,1,1,1,1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6617,2021-03-08,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 15, INCISOS V E VI, DA CONSTITUIÇÃO DO ESTADO DA PARAÍBA, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 26.2.2021 A 5.3.2021.",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4397,2021-11-11,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 29.10.2021 A 10.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4480,2020-03-27,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE FORMAL DO ART. 13, III, §1º, I E II, §§ 3º E 4º, I E II, §§ 5º, 6º E 7º; DO ART. 14, §§ 1º E 2º; DO ART. 18, CAPUT; E DO ART. 31 DA LEI 12.101/2009, COM A REDAÇÃO DADA PELA LEI 12.868/2013, E DECLARAR A INCONSTITUCIONALIDADE MATERIAL DO ART. 32, § 1º, DA LEI 12.101/2009, NOS TERMOS DO VOTO DO RELATOR, VENCIDO PARCIALMENTE O MINISTRO MARCO AURÉLIO. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4579,2020-02-13,Não,0,7,3,Principal,"O TRIBUNAL, POR MAIORIA, CONHECEU DA AÇÃO DIRETA E JULGOU PARCIALMENTE PROCEDENTE O PEDIDO, PARA DECLARAR A INCONSTITUCIONALIDADE DO TRECHO “E 1 (UM) REPRESENTANTE DA ORDEM DOS ADVOGADOS DO BRASIL - SEÇÃO RJ” CONSTATE DO ARTIGO 110 DA LEI COMPLEMENTAR 69/1990 DO ESTADO DO RIO DE JANEIRO, COM A REDAÇÃO DADA PELO ARTIGO 4º DA LEI COMPLEMENTAR ESTADUAL 135/2009, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS EDSON FACHIN, RICARDO LEWANDOWSKI E ALEXANDRE DE MORAES. AUSENTE, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 13.02.2020.",0,0,-1,1,1,-1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2894,2021-08-17,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA, PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI COMPLEMENTAR ESTADUAL DE RONDÔNIA Nº 274/2002, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 6.8.2021 A 16.8.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 7029,2022-05-09,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONVERTEU A APRECIAÇÃO DA MEDIDA CAUTELAR EM JULGAMENTO DE MÉRITO E JULGOU PROCEDENTE A PRESENTE AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE FORMAL DA LEI N. 11.782/2020 DA PARAÍBA, NOS TERMOS DO VOTO DA RELATORA. O MINISTRO EDSON FACHIN ACOMPANHOU A RELATORA COM RESSALVAS. PLENÁRIO, SESSÃO VIRTUAL DE 29.4.2022 A 6.5.2022.",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5647,2021-11-04,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E, NO MÉRITO, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO, PARA DAR INTERPRETAÇÃO CONFORME À CONSTITUIÇÃO FEDERAL AO ART. 133, II, M, DA CONSTITUIÇÃO DO ESTADO DO AMAPÁ, PARA ASSENTAR A POSSIBILIDADE DE O TRIBUNAL DE JUSTIÇA LOCAL EXERCER O CONTROLE CONCENTRADO DE CONSTITUCIONALIDADE DE LEIS E ATOS NORMATIVOS MUNICIPAIS EM FACE DA CARTA DA REPÚBLICA, APENAS QUANDO O PARÂMETRO DE CONTROLE INVOCADO SEJA NORMA DE REPRODUÇÃO OBRIGATÓRIA OU EXISTA, NO ÂMBITO DA CONSTITUIÇÃO ESTADUAL, REGRA DE CARÁTER REMISSIVO, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 22.10.2021 A 3.11.2021.",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5594,2020-09-16,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU IMPROCEDENTE O PEDIDO, NOS TERMOS DO VOTO DA RELATORA, VENCIDO PARCIALMENTE O MINISTRO MARCO AURÉLIO. FALOU, PELO REQUERENTE, O DR. BRENO DIAS DE PAULA. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 4.9.2020 A 14.9.2020 (SESSÃO INICIADA NA PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI E FINALIZADA NA PRESIDÊNCIA DO MINISTRO LUIZ FUX).",0,0,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3481,2021-03-08,Não,0,7,4,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE MATERIAL DO INCISO III E DOS §§ 1º E 2º DO ART. 18 DA RESOLUÇÃO 2/2003 DO CONSELHO FEDERAL DE PSICOLOGIA, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS EDSON FACHIN, ROSA WEBER, DIAS TOFFOLI E MARCO AURÉLIO. PLENÁRIO, SESSÃO VIRTUAL DE 26.2.2021 A 5.3.2021.",1,0,1,-1,1,-1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6031,2020-03-27,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, CONVERTEU O JULGAMENTO DA MEDIDA CAUTELAR EM JULGAMENTO DEFINITIVO DE MÉRITO, CONHECEU DA AÇÃO DIRETA E, NO MÉRITO, JULGOU IMPROCEDENTE O PEDIDO, PARA DECLARAR CONSTITUCIONAL O ART. 8º DA LEI N. 10.209/2001, NOS TERMOS DO VOTO DA RELATORA, VENCIDO O MINISTRO GILMAR MENDES. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3042,2020-09-16,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 16, V, A, B, C, D, E, F, G, H, I, J, K E L, DA CONSTITUIÇÃO DO ESTADO DO PARANÁ, POR VIOLAÇÃO AO ART. 29, IV, DA CONSTITUIÇÃO FEDERAL, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO MARCO AURÉLIO, QUE, PRELIMINARMENTE, ASSENTAVA O PREJUÍZO DA AÇÃO E, NO MÉRITO, JULGAVA PARCIALMENTE PROCEDENTE O PEDIDO. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 4.9.2020 A 14.9.2020 (SESSÃO INICIADA NA PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI E FINALIZADA NA PRESIDÊNCIA DO MINISTRO LUIZ FUX).",0,0,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2917,2020-03-27,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 91, INCISO V, DA CONSTITUIÇÃO DO ESTADO DE PERNAMBUCO, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6896,2021-11-04,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA, CONHECEU DA AÇÃO DIRETA E, NO MÉRITO, JULGOU PROCEDENTE O PEDIDO FORMULADO, PARA DECLARAR A INCONSTITUCIONALIDADE (I) DA EXPRESSÃO “OS RESÍDUOS RADIOATIVOS” CONSTANTE DO § 1º DO ART. 131 DA CONSTITUIÇÃO DO ESTADO DE GOIÁS E (II) DO INTEIRO TEOR DO § 2º DO MESMO ARTIGO, NOS TERMOS DO VOTO DA RELATORA, VENCIDO O MINISTRO EDSON FACHIN. PLENÁRIO, SESSÃO VIRTUAL DE 22.10.2021 A 3.11.2021.",1,0,1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5729,2021-03-08,Não,0,10,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU IMPROCEDENTES OS PEDIDOS FORMULADOS NA AÇÃO DIRETA, A FIM DE DECLARAR A CONSTITUCIONALIDADE DOS §§ 1º E 2º DO ART. 7º DA LEI Nº 13.254, DE 13 DE JANEIRO DE 2016; FIXOU A SEGUINTE TESE: “É CONSTITUCIONAL A VEDAÇÃO AO COMPARTILHAMENTO DE INFORMAÇÕES PRESTADAS PELOS ADERENTES AO RERCT COM OS ESTADOS, O DISTRITO FEDERAL E OS MUNICÍPIOS, BEM COMO A EQUIPARAÇÃO DA DIVULGAÇÃO DESSAS INFORMAÇÕES À QUEBRA DO SIGILO FISCAL”; E JULGOU PREJUDICADO O PEDIDO DE DECLARAÇÃO DE INCONSTITUCIONALIDADE POR ARRASTAMENTO DO ARTIGO 32 DA INSTRUÇÃO NORMATIVA RFB Nº 1.627/2016 E DO ARTIGO 33 DA INSTRUÇÃO NORMATIVA RFB Nº 1.704/2017, TUDO NOS TERMOS DO VOTO DO RELATOR, VENCIDO PARCIALMENTE O MINISTRO RICARDO LEWANDOWSKI. FALARAM: PELO REQUERENTE, O DR. RAFAEL DE ALENCAR ARARIPE CARNEIRO; E, PELO AMICUS CURIAE SINDICATO NACIONAL DOS PERITOS CRIMINAIS FEDERAIS, O DR. CLÁUDIO DE AZEVEDO BARBOSA. PLENÁRIO, SESSÃO VIRTUAL DE 26.2.2021 A 5.3.2021.",1,0,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3029,2020-03-27,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DAS EXPRESSÕES “OU DO TRIBUNAL DE CONTAS DO ESTADO” E “OU PELO TRIBUNAL DE CONTAS DO ESTADO”, CONSTANTES DO ARTIGO 38, INCISO I E § 1º, DA CONSTITUIÇÃO DO ESTADO DO AMAPÁ, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.3.2020 A 26.3.2020.",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3155,2020-09-16,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE O PEDIDO, DECLARANDO A CONSTITUCIONALIDADE DA LEI Nº 10.883, DE 20 DE SETEMBRO DE 2001, DO ESTADO DE SÃO PAULO, NOS TERMOS DO VOTO DO RELATOR. FALOU, PELA INTERESSADA FEDERAÇÃO BRASILEIRA DE BANCOS, O DR. RICARDO LUIZ BLUNDI STURZENEGGER. NÃO PARTICIPOU DESTE JULGAMENTO, POR MOTIVO DE LICENÇA MÉDICA, O MINISTRO CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 4.9.2020 A 14.9.2020 (SESSÃO INICIADA NA PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI E FINALIZADA NA PRESIDÊNCIA DO MINISTRO LUIZ FUX).",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
